,trip_length,trip_start_time,trip_end_time,trip_duration,ev,ev_id,trip_speed,trip_energy_consumption,trip_required_soc,ev_battery_size,trip_estimate_arrival,profile,trip_id,covered_distance,covered_trip_length
8459,5.96,2020-01-21 18:41:00.000000,2020-01-21 18:46:57.174689,0 days 00:05:57.174689,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.0714458460733,1.0132,0.017172881355932205,59.0,2020-01-21 18:46:57.174689,"N:Residential3, T:Short",46223c11326a76fb8d0a84c0d4889d14,5.96,
8460,5.725,2020-01-22 08:05:00.000000,2020-01-22 08:10:44.851408,0 days 00:05:44.851408,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.76487119690104,0.9732500000000001,0.01649576271186441,59.0,2020-01-22 08:10:44.851408,"N:Residential3, T:Short",a471cc2e86b9ea608d32fad5c82be17d,5.725,
8461,5.725,2020-01-22 18:44:00.000000,2020-01-22 18:49:40.167872,0 days 00:05:40.167872,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.587732378314385,0.9732500000000001,0.01649576271186441,59.0,2020-01-22 18:49:40.167872,"N:Residential3, T:Short",c43df6838b3098ee62fda195cef1a136,5.725,
8462,5.585,2020-01-23 07:46:00.000000,2020-01-23 07:51:39.851619,0 days 00:05:39.851619,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.16111281925746,0.94945,0.016092372881355933,59.0,2020-01-23 07:51:39.851619,"N:Residential3, T:Short",c17fdd324d25402714c9fe1d9add1f5f,5.585,
8463,5.585,2020-01-23 18:16:00.000000,2020-01-23 18:21:36.855228,0 days 00:05:36.855228,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.6873622212835,0.94945,0.016092372881355933,59.0,2020-01-23 18:21:36.855228,"N:Residential3, T:Short",87698680be473925b574097636afb74c,5.585,
8464,5.675,2020-01-24 08:02:00.000000,2020-01-24 08:07:45.432541,0 days 00:05:45.432541,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.14324085290711,0.96475,0.016351694915254237,59.0,2020-01-24 08:07:45.432541,"N:Residential3, T:Short",61771d9add61511d349655ae4abda38a,5.675,
8465,5.675,2020-01-24 18:24:00.000000,2020-01-24 18:29:38.217300,0 days 00:05:38.217300,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.404952590841,0.96475,0.016351694915254237,59.0,2020-01-24 18:29:38.217300,"N:Residential3, T:Short",4669f5836e05c192b04125975ad53706,5.675,
8466,5.57,2020-01-25 08:06:00.000000,2020-01-25 08:11:30.057729,0 days 00:05:30.057729,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.75300849689145,0.9469000000000001,0.016049152542372883,59.0,2020-01-25 08:11:30.057729,"N:Residential3, T:Short",b741c1d91d2ee03c41d97aae909edc79,5.57,
8467,5.57,2020-01-25 18:28:00.000000,2020-01-25 18:33:34.523222,0 days 00:05:34.523222,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.94202689809986,0.9469000000000001,0.016049152542372883,59.0,2020-01-25 18:33:34.523222,"N:Residential3, T:Short",1afd9648220c756e47891ca53cef7b51,5.57,
8468,5.835,2020-01-26 08:07:00.000000,2020-01-26 08:12:54.020812,0 days 00:05:54.020812,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.335494723629765,0.9919500000000001,0.01681271186440678,59.0,2020-01-26 08:12:54.020812,"N:Residential3, T:Short",97fd7c87fbee0313937e148beb8f2d1b,5.835,
8469,5.835,2020-01-26 18:18:00.000000,2020-01-26 18:23:54.764971,0 days 00:05:54.764971,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.21103184272191,0.9919500000000001,0.01681271186440678,59.0,2020-01-26 18:23:54.764971,"N:Residential3, T:Short",10d1df660ba4fb4fd402f5048116d3fd,5.835,
8470,5.965,2020-01-27 07:59:00.000000,2020-01-27 08:04:57.827160,0 days 00:05:57.827160,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.01221366242008,1.0140500000000001,0.017187288135593223,59.0,2020-01-27 08:04:57.827160,"N:Residential3, T:Short",8aeeddebcd182d2e988037283b0c416d,5.965,
8471,5.965,2020-01-27 18:43:00.000000,2020-01-27 18:48:54.793155,0 days 00:05:54.793155,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.52540670795765,1.0140500000000001,0.017187288135593223,59.0,2020-01-27 18:48:54.793155,"N:Residential3, T:Short",c937c13f32381057bfbb6d3b56e61ff5,5.965,
8472,5.765,2020-01-28 08:04:00.000000,2020-01-28 08:09:42.176547,0 days 00:05:42.176547,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.65290027223392,0.98005,0.01661101694915254,59.0,2020-01-28 08:09:42.176547,"N:Residential3, T:Short",3b81c67a05946c578f18b2a0bcb3f787,5.765,
8473,5.765,2020-01-28 18:36:00.000000,2020-01-28 18:41:42.842106,0 days 00:05:42.842106,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.535154995562706,0.98005,0.01661101694915254,59.0,2020-01-28 18:41:42.842106,"N:Residential3, T:Short",f4c439afaa80dd0fb38596daae7ea1e2,5.765,
8474,5.62,2020-01-29 07:46:00.000000,2020-01-29 07:51:38.957039,0 days 00:05:38.957039,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.68898029143226,0.9554000000000001,0.016193220338983055,59.0,2020-01-29 07:51:38.957039,"N:Residential3, T:Short",d9ff301189a3a1f16157434f5b756220,5.62,
8475,5.62,2020-01-29 18:15:00.000000,2020-01-29 18:20:39.924454,0 days 00:05:39.924454,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.51910711821613,0.9554000000000001,0.016193220338983055,59.0,2020-01-29 18:20:39.924454,"N:Residential3, T:Short",9867856b4a9f6f49f30696fd75786e82,5.62,
8476,5.95,2020-01-30 07:45:00.000000,2020-01-30 07:51:01.960260,0 days 00:06:01.960260,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.177767258143255,1.0115,0.01714406779661017,59.0,2020-01-30 07:51:01.960260,"N:Residential3, T:Short",1f327e7e4558859c875648fe0237e299,5.95,
8477,5.95,2020-01-30 18:29:00.000000,2020-01-30 18:34:59.098892,0 days 00:05:59.098892,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.64930691765844,1.0115,0.01714406779661017,59.0,2020-01-30 18:34:59.098892,"N:Residential3, T:Short",e63afd9ce4f825f91fbf50949ff26596,5.95,
8478,5.965,2020-01-31 07:43:00.000000,2020-01-31 07:48:54.209860,0 days 00:05:54.209860,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.62507683185651,1.0140500000000001,0.017187288135593223,59.0,2020-01-31 07:48:54.209860,"N:Residential3, T:Short",f994c9b47cc703d462aeef1911e80277,5.965,
8479,5.965,2020-01-31 18:27:00.000000,2020-01-31 18:32:59.149111,0 days 00:05:59.149111,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.79132166614814,1.0140500000000001,0.017187288135593223,59.0,2020-01-31 18:32:59.149111,"N:Residential3, T:Short",6d13e5761408d683577fff96fd920d6c,5.965,
8480,5.865,2020-02-01 08:09:00.000000,2020-02-01 08:14:55.968327,0 days 00:05:55.968327,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.3142658343622,0.9970500000000001,0.016899152542372883,59.0,2020-02-01 08:14:55.968327,"N:Residential3, T:Short",571844b31436508b565c07ee07e2dfd2,5.865,
8481,5.865,2020-02-01 18:37:00.000000,2020-02-01 18:42:51.760456,0 days 00:05:51.760456,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.02380209475253,0.9970500000000001,0.016899152542372883,59.0,2020-02-01 18:42:51.760456,"N:Residential3, T:Short",51023ccd89bec89ae7056c93439e51fa,5.865,
8482,5.585,2020-02-02 08:01:00.000000,2020-02-02 08:06:30.543717,0 days 00:05:30.543717,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.827052424553024,0.94945,0.016092372881355933,59.0,2020-02-02 08:06:30.543717,"N:Residential3, T:Short",e5dc256e5219e7d73c27ecfebf5940ea,5.585,
8483,5.585,2020-02-02 18:27:00.000000,2020-02-02 18:32:32.387938,0 days 00:05:32.387938,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.489559721147245,0.94945,0.016092372881355933,59.0,2020-02-02 18:32:32.387938,"N:Residential3, T:Short",15998e8630f08005e0c936e92776d895,5.585,
8484,5.46,2020-02-03 08:14:00.000000,2020-02-03 08:19:32.967595,0 days 00:05:32.967595,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.03277169499546,0.9282,0.01573220338983051,59.0,2020-02-03 08:19:32.967595,"N:Residential3, T:Short",aafe6f65272d40e3168d9b38cd625fdd,5.46,
8485,5.46,2020-02-03 18:35:00.000000,2020-02-03 18:40:29.525208,0 days 00:05:29.525208,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.649457785922415,0.9282,0.01573220338983051,59.0,2020-02-03 18:40:29.525208,"N:Residential3, T:Short",305ab28362c6837d3bbb705a08a5b1bc,5.46,
8486,5.975,2020-02-04 07:47:00.000000,2020-02-04 07:53:00.144847,0 days 00:06:00.144847,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.72596915506183,1.01575,0.01721610169491525,59.0,2020-02-04 07:53:00.144847,"N:Residential3, T:Short",a2c11a30f00eafc048a32961947ec5b8,5.975,
8487,5.975,2020-02-04 18:45:00.000000,2020-02-04 18:50:56.878478,0 days 00:05:56.878478,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.272617585345365,1.01575,0.01721610169491525,59.0,2020-02-04 18:50:56.878478,"N:Residential3, T:Short",27b6548ac0103a1810b1f9e030fbfb40,5.975,
8488,5.485,2020-02-05 08:03:00.000000,2020-02-05 08:08:29.716956,0 days 00:05:29.716956,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.88772980284398,0.9324500000000001,0.015804237288135594,59.0,2020-02-05 08:08:29.716956,"N:Residential3, T:Short",1d22d3506e65697170bb1fa8fd7b837d,5.485,
8489,5.485,2020-02-05 18:27:00.000000,2020-02-05 18:32:24.079036,0 days 00:05:24.079036,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.92958135347793,0.9324500000000001,0.015804237288135594,59.0,2020-02-05 18:32:24.079036,"N:Residential3, T:Short",a91cc92e950d9655857fcfed4a58e3d8,5.485,
8490,5.72,2020-02-06 07:52:00.000000,2020-02-06 07:57:41.441999,0 days 00:05:41.441999,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.308925336764524,0.9724,0.01648135593220339,59.0,2020-02-06 07:57:41.441999,"N:Residential3, T:Short",7bd5070063d464ed1ac61ed76292674a,5.72,
8491,5.72,2020-02-06 18:36:00.000000,2020-02-06 18:41:45.549090,0 days 00:05:45.549090,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.59211171548066,0.9724,0.01648135593220339,59.0,2020-02-06 18:41:45.549090,"N:Residential3, T:Short",0a942f8beea4a7ccf7701d877626498e,5.72,
8492,5.5,2020-02-07 08:16:00.000000,2020-02-07 08:21:25.207495,0 days 00:05:25.207495,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.88420571474844,0.935,0.015847457627118644,59.0,2020-02-07 08:21:25.207495,"N:Residential3, T:Short",ab53bdc45602507ae80c4d13b28f3312,5.5,
8493,5.5,2020-02-07 18:14:00.000000,2020-02-07 18:19:27.597080,0 days 00:05:27.597080,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.440099113751835,0.935,0.015847457627118644,59.0,2020-02-07 18:19:27.597080,"N:Residential3, T:Short",3c7d35ea3d76259e874452199ea92773,5.5,
8494,5.995,2020-02-08 07:45:00.000000,2020-02-08 07:51:04.295809,0 days 00:06:04.295809,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.24306426302191,1.01915,0.017273728813559323,59.0,2020-02-08 07:51:04.295809,"N:Residential3, T:Short",d71badc20f60a335f4762b77ad239076,5.995,
8495,5.995,2020-02-08 18:25:00.000000,2020-02-08 18:30:59.041829,0 days 00:05:59.041829,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.10998798033335,1.01915,0.017273728813559323,59.0,2020-02-08 18:30:59.041829,"N:Residential3, T:Short",b79acabb6fbfeae41259ed35f3f4009a,5.995,
8496,5.58,2020-02-09 08:15:00.000000,2020-02-09 08:20:39.332784,0 days 00:05:39.332784,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.1985241782041,0.9486000000000001,0.016077966101694915,59.0,2020-02-09 08:20:39.332784,"N:Residential3, T:Short",e9e39922c403bec12daa1397f6de393c,5.58,
8497,5.58,2020-02-09 18:22:00.000000,2020-02-09 18:27:34.599819,0 days 00:05:34.599819,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.03589624329497,0.9486000000000001,0.016077966101694915,59.0,2020-02-09 18:27:34.599819,"N:Residential3, T:Short",e73e942868ba89bcbc381b7afd42104e,5.58,
8498,5.665,2020-02-10 07:42:00.000000,2020-02-10 07:47:41.563525,0 days 00:05:41.563525,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.70778061796094,0.9630500000000001,0.016322881355932205,59.0,2020-02-10 07:47:41.563525,"N:Residential3, T:Short",4f2aa3a8e8f2a2de81340dfbfd3cb55a,5.665,
8499,5.665,2020-02-10 18:20:00.000000,2020-02-10 18:25:37.148177,0 days 00:05:37.148177,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.48972351484372,0.9630500000000001,0.016322881355932205,59.0,2020-02-10 18:25:37.148177,"N:Residential3, T:Short",d768bbbac2863178626214ebb8bb6134,5.665,
8500,5.97,2020-02-11 07:59:00.000000,2020-02-11 08:04:52.745794,0 days 00:05:52.745794,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.927728563959896,1.0149000000000001,0.01720169491525424,59.0,2020-02-11 08:04:52.745794,"N:Residential3, T:Short",eb7ad7a7fb44821e892f429545617547,5.97,
8501,5.97,2020-02-11 18:21:00.000000,2020-02-11 18:27:03.113062,0 days 00:06:03.113062,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.18817654059116,1.0149000000000001,0.01720169491525424,59.0,2020-02-11 18:27:03.113062,"N:Residential3, T:Short",2ef9d60ced39a377f49c40ce288a9364,5.97,
8502,5.765,2020-02-12 07:59:00.000000,2020-02-12 08:04:47.600928,0 days 00:05:47.600928,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.70639985233916,0.98005,0.01661101694915254,59.0,2020-02-12 08:04:47.600928,"N:Residential3, T:Short",92291a17c6cf8f683dbfd9be1bb0fee7,5.765,
8503,5.765,2020-02-12 18:37:00.000000,2020-02-12 18:42:46.299030,0 days 00:05:46.299030,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.93086384043248,0.98005,0.01661101694915254,59.0,2020-02-12 18:42:46.299030,"N:Residential3, T:Short",db47fa282000ff95615d1aa4289af9bf,5.765,
8504,5.48,2020-02-13 08:03:00.000000,2020-02-13 08:08:29.484655,0 days 00:05:29.484655,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.875322551038,0.9316000000000001,0.015789830508474576,59.0,2020-02-13 08:08:29.484655,"N:Residential3, T:Short",66153eabe1a557aff1c71b90bbe20f9d,5.48,
8505,5.48,2020-02-13 18:16:00.000000,2020-02-13 18:21:32.921228,0 days 00:05:32.921228,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.25726072916375,0.9316000000000001,0.015789830508474576,59.0,2020-02-13 18:21:32.921228,"N:Residential3, T:Short",54638014cdf73592cc9545b4eab91bc6,5.48,
8506,5.865,2020-02-14 08:03:00.000000,2020-02-14 08:08:57.071361,0 days 00:05:57.071361,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.131037394055085,0.9970500000000001,0.016899152542372883,59.0,2020-02-14 08:08:57.071361,"N:Residential3, T:Short",7ecbdd6162ae6027e93b28cf5a2b69a9,5.865,
8507,5.865,2020-02-14 18:12:00.000000,2020-02-14 18:17:57.606312,0 days 00:05:57.606312,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.04258197848954,0.9970500000000001,0.016899152542372883,59.0,2020-02-14 18:17:57.606312,"N:Residential3, T:Short",33a5ab173eb6bd3981de6494771f351c,5.865,
8508,5.64,2020-02-15 08:15:00.000000,2020-02-15 08:20:33.275563,0 days 00:05:33.275563,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.92255850658624,0.9588,0.01625084745762712,59.0,2020-02-15 08:20:33.275563,"N:Residential3, T:Short",d03055f9c2060cb061c09f8b7ce16bd1,5.64,
8509,5.64,2020-02-15 18:21:00.000000,2020-02-15 18:26:33.939447,0 days 00:05:33.939447,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.80144224069832,0.9588,0.01625084745762712,59.0,2020-02-15 18:26:33.939447,"N:Residential3, T:Short",f54443a388394f5f9219c8d29b7fbff8,5.64,
8510,5.975,2020-02-16 08:01:00.000000,2020-02-16 08:06:57.018713,0 days 00:05:57.018713,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.248942776198234,1.01575,0.01721610169491525,59.0,2020-02-16 08:06:57.018713,"N:Residential3, T:Short",722cd30b059d5a754e9adb5a74ba4f91,5.975,
8511,5.975,2020-02-16 18:34:00.000000,2020-02-16 18:39:53.619570,0 days 00:05:53.619570,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.82808146835397,1.01575,0.01721610169491525,59.0,2020-02-16 18:39:53.619570,"N:Residential3, T:Short",4a8c8a6e884baefa84bb8cd806dbe797,5.975,
8512,5.525,2020-02-17 08:16:00.000000,2020-02-17 08:21:26.201453,0 days 00:05:26.201453,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.97459037811273,0.9392500000000001,0.01591949152542373,59.0,2020-02-17 08:21:26.201453,"N:Residential3, T:Short",14d3d46ade88e60310e971a3ff9a4376,5.525,
8513,5.525,2020-02-17 18:27:00.000000,2020-02-17 18:32:26.143642,0 days 00:05:26.143642,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.98539861382246,0.9392500000000001,0.01591949152542373,59.0,2020-02-17 18:32:26.143642,"N:Residential3, T:Short",51744294e9f67ef695019d8dbc47b9b1,5.525,
8514,5.845,2020-02-18 08:11:00.000000,2020-02-18 08:16:47.992814,0 days 00:05:47.992814,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.466765924617604,0.99365,0.016841525423728815,59.0,2020-02-18 08:16:47.992814,"N:Residential3, T:Short",1c7e9bc06a73f3140e62570f5b2cc949,5.845,
8515,5.845,2020-02-18 18:47:00.000000,2020-02-18 18:52:50.420526,0 days 00:05:50.420526,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.0478523916747,0.99365,0.016841525423728815,59.0,2020-02-18 18:52:50.420526,"N:Residential3, T:Short",41bf69ae1978ccc72eca2758a0f07778,5.845,
8516,5.65,2020-02-19 07:48:00.000000,2020-02-19 07:53:44.027962,0 days 00:05:44.027962,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.123101161951396,0.9605000000000001,0.016279661016949155,59.0,2020-02-19 07:53:44.027962,"N:Residential3, T:Short",47f8078aaa73772c0a751c50d12dcdf2,5.65,
8517,5.65,2020-02-19 18:18:00.000000,2020-02-19 18:23:41.825737,0 days 00:05:41.825737,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.50400392042552,0.9605000000000001,0.016279661016949155,59.0,2020-02-19 18:23:41.825737,"N:Residential3, T:Short",233fc68d5333c75db979748b87ef38b4,5.65,
8518,5.985,2020-02-20 08:16:00.000000,2020-02-20 08:21:53.445089,0 days 00:05:53.445089,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.95996426637555,1.0174500000000002,0.01724491525423729,59.0,2020-02-20 08:21:53.445089,"N:Residential3, T:Short",f1570133780854e8481706469a8c5fe2,5.985,
8519,5.985,2020-02-20 18:13:00.000000,2020-02-20 18:19:04.598247,0 days 00:06:04.598247,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.09518265488558,1.0174500000000002,0.01724491525423729,59.0,2020-02-20 18:19:04.598247,"N:Residential3, T:Short",c8ac55aeff62c3cf446d09be8e37c59b,5.985,
8520,5.74,2020-02-21 07:43:00.000000,2020-02-21 07:48:46.998797,0 days 00:05:46.998797,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.55063864516166,0.9758000000000001,0.01653898305084746,59.0,2020-02-21 07:48:46.998797,"N:Residential3, T:Short",f542a9583b58ba3aa05ea96ab71deb4d,5.74,
8521,5.74,2020-02-21 18:45:00.000000,2020-02-21 18:50:44.421978,0 days 00:05:44.421978,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.99617131292419,0.9758000000000001,0.01653898305084746,59.0,2020-02-21 18:50:44.421978,"N:Residential3, T:Short",be214e7833f8d21954158996d393828c,5.74,
8522,5.9,2020-02-22 08:12:00.000000,2020-02-22 08:17:56.144247,0 days 00:05:56.144247,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.638756369344364,1.0030000000000001,0.017,59.0,2020-02-22 08:17:56.144247,"N:Residential3, T:Short",8793c431bcd3994e668782341cab684f,5.9,
8523,5.9,2020-02-22 18:25:00.000000,2020-02-22 18:30:59.507854,0 days 00:05:59.507854,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.080767673057295,1.0030000000000001,0.017,59.0,2020-02-22 18:30:59.507854,"N:Residential3, T:Short",328443e9483c255f9fb3f7b1571cc314,5.9,
8524,5.7,2020-02-23 08:05:00.000000,2020-02-23 08:10:45.983260,0 days 00:05:45.983260,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.30922781037684,0.9690000000000001,0.016423728813559323,59.0,2020-02-23 08:10:45.983260,"N:Residential3, T:Short",4c1cb664c712651bdd0fd210065c99f2,5.7,
8525,5.7,2020-02-23 18:25:00.000000,2020-02-23 18:30:36.722832,0 days 00:05:36.722832,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.940328491597704,0.9690000000000001,0.016423728813559323,59.0,2020-02-23 18:30:36.722832,"N:Residential3, T:Short",b5f8af796742a28156d5c3e884495ca3,5.7,
8526,5.645,2020-02-24 07:51:00.000000,2020-02-24 07:56:33.547286,0 days 00:05:33.547286,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.926893602044146,0.95965,0.016265254237288137,59.0,2020-02-24 07:56:33.547286,"N:Residential3, T:Short",984c76bfc5991fa283324bd644c1c42d,5.645,
8527,5.645,2020-02-24 18:26:00.000000,2020-02-24 18:31:35.026752,0 days 00:05:35.026752,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.657842633431315,0.95965,0.016265254237288137,59.0,2020-02-24 18:31:35.026752,"N:Residential3, T:Short",26a2eb5c97c398ee0562bc553b96052e,5.645,
8528,6.01,2020-02-25 07:55:00.000000,2020-02-25 08:01:00.646283,0 days 00:06:00.646283,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.99230002044028,1.0217,0.017316949152542373,59.0,2020-02-25 08:01:00.646283,"N:Residential3, T:Short",f641231edf6c77aca0203fe921ea3e4a,6.01,
8529,6.01,2020-02-25 18:31:00.000000,2020-02-25 18:37:02.306868,0 days 00:06:02.306868,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.7173332499355,1.0217,0.017316949152542373,59.0,2020-02-25 18:37:02.306868,"N:Residential3, T:Short",8a42a4c530827c4b44e6a8e65d25699c,6.01,
8530,5.575,2020-02-26 07:56:00.000000,2020-02-26 08:01:30.982732,0 days 00:05:30.982732,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.63760450399189,0.9477500000000001,0.0160635593220339,59.0,2020-02-26 08:01:30.982732,"N:Residential3, T:Short",ce80c71becd3b711b79ce74191d8fa82,5.575,
8531,5.575,2020-02-26 18:12:00.000000,2020-02-26 18:17:36.100819,0 days 00:05:36.100819,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.714225280359315,0.9477500000000001,0.0160635593220339,59.0,2020-02-26 18:17:36.100819,"N:Residential3, T:Short",236eeabf8758729683d4c2414e36fa69,5.575,
8532,5.8,2020-02-27 07:45:00.000000,2020-02-27 07:50:52.519129,0 days 00:05:52.519129,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.23082824893614,0.986,0.016711864406779662,59.0,2020-02-27 07:50:52.519129,"N:Residential3, T:Short",b937577fbf96bcc73aac84d0076a8beb,5.8,
8533,5.8,2020-02-27 18:27:00.000000,2020-02-27 18:32:43.977611,0 days 00:05:43.977611,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.701625209287066,0.986,0.016711864406779662,59.0,2020-02-27 18:32:43.977611,"N:Residential3, T:Short",b8c6743bb709d8a36e18e2386e2824fe,5.8,
8534,5.97,2020-02-28 08:01:00.000000,2020-02-28 08:06:53.509951,0 days 00:05:53.509951,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.79602558413516,1.0149000000000001,0.01720169491525424,59.0,2020-02-28 08:06:53.509951,"N:Residential3, T:Short",d54c3cc22977b8fd68976f77eb3ef5d2,5.97,
8535,5.97,2020-02-28 18:17:00.000000,2020-02-28 18:22:57.685505,0 days 00:05:57.685505,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.086304036898035,1.0149000000000001,0.01720169491525424,59.0,2020-02-28 18:22:57.685505,"N:Residential3, T:Short",32763e5b1ee89d0d657dbe97ee2928bb,5.97,
8536,5.56,2020-02-29 07:45:00.000000,2020-02-29 07:50:32.350721,0 days 00:05:32.350721,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,60.2255350660665,0.9452,0.016020338983050848,59.0,2020-02-29 07:50:32.350721,"N:Residential3, T:Short",99e55619e82da6c8479003bf3a184398,5.56,
8537,5.56,2020-02-29 18:24:00.000000,2020-02-29 18:29:34.296731,0 days 00:05:34.296731,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.8749499092008,0.9452,0.016020338983050848,59.0,2020-02-29 18:29:34.296731,"N:Residential3, T:Short",13888ab9b4af7fc1c6c3744928d05f44,5.56,
8538,5.895,2020-03-01 08:02:00.000000,2020-03-01 08:07:56.859882,0 days 00:05:56.859882,Nissan Leaf with 59 kWh battery,78aec61d462625fe288c712e7d2888b0,59.46871894297654,1.00215,0.016985593220338983,59.0,2020-03-01 08:07:56.859882,"N:Residential3, T:Short",405d445502af4dadfea9b61a2cc94728,5.895,
