,trip_length,trip_start_time,trip_end_time,trip_duration,ev,ev_id,trip_speed,trip_energy_consumption,trip_required_soc,ev_battery_size,trip_estimate_arrival,profile,trip_id,covered_distance
4276,4.03,2020-11-07 07:55:00,2020-11-07 07:59:03.591562,0 days 00:04:03.591562,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.55871338761797,0.70928,0.009093333333333333,78.0,2020-11-07 07:59:03.591562,"N:Residential1, T:Short",32dc02fc079e801d3fed784b10af8bdd,4.03
4277,4.03,2020-11-07 18:28:00,2020-11-07 18:32:00.090864,0 days 00:04:00.090864,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.42712217077421,0.70928,0.009093333333333333,78.0,2020-11-07 18:32:00.090864,"N:Residential1, T:Short",3f4a7dd4266ef93f3175092f2e9a1dce,4.03
4278,3.68,2020-11-08 07:56:00,2020-11-08 07:59:44.156081,0 days 00:03:44.156081,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.10167555471047,0.64768,0.008303589743589744,78.0,2020-11-08 07:59:44.156081,"N:Residential1, T:Short",3c1caf91427e73519f7420617fb8a05a,3.68
4279,3.68,2020-11-08 18:27:00,2020-11-08 18:30:37.766274,0 days 00:03:37.766274,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.83586669673208,0.64768,0.008303589743589744,78.0,2020-11-08 18:30:37.766274,"N:Residential1, T:Short",100c44fe4d237a25e0405e9de6dfa587,3.68
4280,3.9,2020-11-09 07:55:00,2020-11-09 07:58:52.741243,0 days 00:03:52.741243,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.32450389491617,0.6863999999999999,0.008799999999999999,78.0,2020-11-09 07:58:52.741243,"N:Residential1, T:Short",b6b0123b7f243d66677561a34b7f07c0,3.9
4281,3.9,2020-11-09 18:32:00,2020-11-09 18:35:56.330355,0 days 00:03:56.330355,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.408364980262334,0.6863999999999999,0.008799999999999999,78.0,2020-11-09 18:35:56.330355,"N:Residential1, T:Short",baa663d40f11a00513bcfb7071266275,3.9
4282,3.935,2020-11-10 07:54:00,2020-11-10 07:57:55.105681,0 days 00:03:55.105681,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.25375460146557,0.69256,0.008878974358974358,78.0,2020-11-10 07:57:55.105681,"N:Residential1, T:Short",cad3bef549f0d151bdb2131f24b55a07,3.935
4283,3.935,2020-11-10 18:35:00,2020-11-10 18:38:55.937505,0 days 00:03:55.937505,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.04132330779509,0.69256,0.008878974358974358,78.0,2020-11-10 18:38:55.937505,"N:Residential1, T:Short",8ba9f090ef228b089d8a86fe68b7972e,3.935
4284,3.995,2020-11-11 07:55:00,2020-11-11 07:58:56.671532,0 days 00:03:56.671532,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.767764738118295,0.70312,0.009014358974358974,78.0,2020-11-11 07:58:56.671532,"N:Residential1, T:Short",bae30a3c32023514f6fc6fd8448874e0,3.995
4285,3.995,2020-11-11 18:35:00,2020-11-11 18:38:58.503009,0 days 00:03:58.503009,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.301126032695834,0.70312,0.009014358974358974,78.0,2020-11-11 18:38:58.503009,"N:Residential1, T:Short",35502aeddbc5876f63a73b44d27cad84,3.995
4286,3.83,2020-11-12 08:01:00,2020-11-12 08:04:48.032349,0 days 00:03:48.032349,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.46510523534171,0.67408,0.008642051282051283,78.0,2020-11-12 08:04:48.032349,"N:Residential1, T:Short",b0e04830ad7e6e060bb66484811b3b7c,3.83
4287,3.83,2020-11-12 18:25:00,2020-11-12 18:28:51.202751,0 days 00:03:51.202751,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.63596853889728,0.67408,0.008642051282051283,78.0,2020-11-12 18:28:51.202751,"N:Residential1, T:Short",4624650c090d24d3900347d2e17ae1b5,3.83
4288,3.985,2020-11-13 08:00:00,2020-11-13 08:03:59.594793,0 days 00:03:59.594793,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.876092662372685,0.70136,0.008991794871794872,78.0,2020-11-13 08:03:59.594793,"N:Residential1, T:Short",f85707e790f6e5a1ac82d54512414073,3.985
4289,3.985,2020-11-13 18:29:00,2020-11-13 18:33:02.647022,0 days 00:04:02.647022,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.12291805700282,0.70136,0.008991794871794872,78.0,2020-11-13 18:33:02.647022,"N:Residential1, T:Short",9cdea7d4cd6ef0f52c1f1f05ae78e4e1,3.985
4290,3.88,2020-11-14 07:56:00,2020-11-14 07:59:50.050553,0 days 00:03:50.050553,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.71708932605617,0.6828799999999999,0.008754871794871794,78.0,2020-11-14 07:59:50.050553,"N:Residential1, T:Short",b9b280f0a07ead1f7ee542101a1f6e08,3.88
4291,3.88,2020-11-14 18:24:00,2020-11-14 18:27:55.479849,0 days 00:03:55.479849,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.31717759695825,0.6828799999999999,0.008754871794871794,78.0,2020-11-14 18:27:55.479849,"N:Residential1, T:Short",a98007a100f5fb9f069b6850b69e4210,3.88
4292,4.025,2020-11-15 07:56:00,2020-11-15 08:00:01.518453,0 days 00:04:01.518453,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.99541565635815,0.7084,0.009082051282051282,78.0,2020-11-15 08:00:01.518453,"N:Residential1, T:Short",6bba1b0d26a2df07aa233f2530d45227,4.025
4293,4.025,2020-11-15 18:33:00,2020-11-15 18:36:58.916149,0 days 00:03:58.916149,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.64889311065411,0.7084,0.009082051282051282,78.0,2020-11-15 18:36:58.916149,"N:Residential1, T:Short",d2847acc3af87a31ce9c4ad11aead666,4.025
4294,3.84,2020-11-16 08:04:00,2020-11-16 08:07:53.977335,0 days 00:03:53.977335,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.08264573566127,0.6758399999999999,0.008664615384615383,78.0,2020-11-16 08:07:53.977335,"N:Residential1, T:Short",d8cc0e38c91549cdbb1d9e4a6debe7b0,3.84
4295,3.84,2020-11-16 18:26:00,2020-11-16 18:29:51.368967,0 days 00:03:51.368967,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.74872165189565,0.6758399999999999,0.008664615384615383,78.0,2020-11-16 18:29:51.368967,"N:Residential1, T:Short",74b2c422960385064fa1e424246a3bb4,3.84
4296,3.86,2020-11-17 08:01:00,2020-11-17 08:04:51.450473,0 days 00:03:51.450473,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.038762569280124,0.67936,0.00870974358974359,78.0,2020-11-17 08:04:51.450473,"N:Residential1, T:Short",0a57917585901552bd088d634b55ea81,3.86
4297,3.86,2020-11-17 18:25:00,2020-11-17 18:28:50.569631,0 days 00:03:50.569631,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.26812779458647,0.67936,0.00870974358974359,78.0,2020-11-17 18:28:50.569631,"N:Residential1, T:Short",a4e9969d68637910a7d4a28c0f93bea9,3.86
4298,3.93,2020-11-18 07:58:00,2020-11-18 08:01:52.911276,0 days 00:03:52.911276,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.74416068896984,0.69168,0.008867692307692307,78.0,2020-11-18 08:01:52.911276,"N:Residential1, T:Short",daed1cb46722c0920ec548069fd2228f,3.93
4299,3.93,2020-11-18 18:34:00,2020-11-18 18:37:55.301219,0 days 00:03:55.301219,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.12718543703258,0.69168,0.008867692307692307,78.0,2020-11-18 18:37:55.301219,"N:Residential1, T:Short",916aa729e5302b0fd2df9873ddd8d1f3,3.93
4300,3.78,2020-11-19 07:59:00,2020-11-19 08:02:50.053560,0 days 00:03:50.053560,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.15144281921265,0.66528,0.00852923076923077,78.0,2020-11-19 08:02:50.053560,"N:Residential1, T:Short",b8184e40779339419b71e9845da8a1ec,3.78
4301,3.78,2020-11-19 18:26:00,2020-11-19 18:29:46.125062,0 days 00:03:46.125062,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.179088076601346,0.66528,0.00852923076923077,78.0,2020-11-19 18:29:46.125062,"N:Residential1, T:Short",0fcdea245abc6b46b9a6619eb9a5e79a,3.78
4302,3.945,2020-11-20 07:59:00,2020-11-20 08:02:59.118997,0 days 00:03:59.118997,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.39302271536637,0.6943199999999999,0.00890153846153846,78.0,2020-11-20 08:02:59.118997,"N:Residential1, T:Short",d45089299b2b134d9fe96bbf18124d7e,3.945
4303,3.945,2020-11-20 18:26:00,2020-11-20 18:30:00.618878,0 days 00:04:00.618878,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.02280037700598,0.6943199999999999,0.00890153846153846,78.0,2020-11-20 18:30:00.618878,"N:Residential1, T:Short",dcef58321262cb803e7096ad79a6c110,3.945
4304,3.88,2020-11-21 08:00:00,2020-11-21 08:03:49.320636,0 days 00:03:49.320636,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.91034911229571,0.6828799999999999,0.008754871794871794,78.0,2020-11-21 08:03:49.320636,"N:Residential1, T:Short",35fa745569682afcc5f6a4b3b11b4c44,3.88
4305,3.88,2020-11-21 18:29:00,2020-11-21 18:32:53.832815,0 days 00:03:53.832815,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.73498640531917,0.6828799999999999,0.008754871794871794,78.0,2020-11-21 18:32:53.832815,"N:Residential1, T:Short",25da2cf087da351ce03f6c7d1fe38674,3.88
4306,3.805,2020-11-22 07:55:00,2020-11-22 07:58:51.821976,0 days 00:03:51.821976,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.08844472830171,0.6696799999999999,0.008585641025641026,78.0,2020-11-22 07:58:51.821976,"N:Residential1, T:Short",831744299d6fb048716b8182a506e306,3.805
4307,3.805,2020-11-22 18:35:00,2020-11-22 18:38:46.960263,0 days 00:03:46.960263,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.35417755496296,0.6696799999999999,0.008585641025641026,78.0,2020-11-22 18:38:46.960263,"N:Residential1, T:Short",f24d6243ef1907d01c7827c8f1593986,3.805
4308,3.665,2020-11-23 07:59:00,2020-11-23 08:02:37.620835,0 days 00:03:37.620835,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.628386051054335,0.64504,0.008269743589743589,78.0,2020-11-23 08:02:37.620835,"N:Residential1, T:Short",5d6a0f70747a108c244817dc6b37167a,3.665
4309,3.665,2020-11-23 18:25:00,2020-11-23 18:28:37.722200,0 days 00:03:37.722200,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.600159277152294,0.64504,0.008269743589743589,78.0,2020-11-23 18:28:37.722200,"N:Residential1, T:Short",309217b820a1c7886ff2fe67347fb1e4,3.665
4310,3.85,2020-11-24 08:05:00,2020-11-24 08:08:53.840107,0 days 00:03:53.840107,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.271269547784534,0.6776,0.008687179487179487,78.0,2020-11-24 08:08:53.840107,"N:Residential1, T:Short",496734d9d8c55e165414c10de379d382,3.85
4311,3.85,2020-11-24 18:25:00,2020-11-24 18:28:54.908985,0 days 00:03:54.908985,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.00157463203118,0.6776,0.008687179487179487,78.0,2020-11-24 18:28:54.908985,"N:Residential1, T:Short",9e7d1c4b384f28b13f8996565ee98c4a,3.85
4312,3.885,2020-11-25 07:54:00,2020-11-25 07:57:52.474053,0 days 00:03:52.474053,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.16155276716844,0.6837599999999999,0.008766153846153845,78.0,2020-11-25 07:57:52.474053,"N:Residential1, T:Short",92d9c895928f7a14c050b1de8bd1b842,3.885
4313,3.885,2020-11-25 18:24:00,2020-11-25 18:27:56.758621,0 days 00:03:56.758621,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.07282262273844,0.6837599999999999,0.008766153846153845,78.0,2020-11-25 18:27:56.758621,"N:Residential1, T:Short",0b2596c6dc6944da9be7d9187656c834,3.885
4314,3.79,2020-11-26 08:02:00,2020-11-26 08:05:50.978214,0 days 00:03:50.978214,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.070506049286536,0.66704,0.008551794871794872,78.0,2020-11-26 08:05:50.978214,"N:Residential1, T:Short",29cde2f884606338da9a17cdca8c1478,3.79
4315,3.79,2020-11-26 18:29:00,2020-11-26 18:32:44.956491,0 days 00:03:44.956491,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.651728519178505,0.66704,0.008551794871794872,78.0,2020-11-26 18:32:44.956491,"N:Residential1, T:Short",c1297fb72867ffa0c12895a1a47cff83,3.79
4316,3.685,2020-11-27 07:56:00,2020-11-27 07:59:44.772579,0 days 00:03:44.772579,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.01965457840199,0.64856,0.008314871794871795,78.0,2020-11-27 07:59:44.772579,"N:Residential1, T:Short",e4233e40a414efcb2f47a9613ab11a5e,3.685
4317,3.685,2020-11-27 18:34:00,2020-11-27 18:37:41.275769,0 days 00:03:41.275769,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.95233935437234,0.64856,0.008314871794871795,78.0,2020-11-27 18:37:41.275769,"N:Residential1, T:Short",cfd5a564778de7399abe9c8029d4750d,3.685
4318,4.01,2020-11-28 07:55:00,2020-11-28 07:58:57.973801,0 days 00:03:57.973801,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.662139789096734,0.7057599999999999,0.009048205128205127,78.0,2020-11-28 07:58:57.973801,"N:Residential1, T:Short",dc5913f4f31dcfbfc49bc2c62648ff34,4.01
4319,4.01,2020-11-28 18:25:00,2020-11-28 18:28:57.739604,0 days 00:03:57.739604,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.721898148346796,0.7057599999999999,0.009048205128205127,78.0,2020-11-28 18:28:57.739604,"N:Residential1, T:Short",f54cc31b2ff2d5105b8dcdbd507a6a49,4.01
4320,3.745,2020-11-29 07:59:00,2020-11-29 08:02:42.603418,0 days 00:03:42.603418,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.56510771934731,0.6591199999999999,0.00845025641025641,78.0,2020-11-29 08:02:42.603418,"N:Residential1, T:Short",b95e3accd28879bf7074d7a411f5d95d,3.745
4321,3.745,2020-11-29 18:31:00,2020-11-29 18:34:47.053422,0 days 00:03:47.053422,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.37809649946269,0.6591199999999999,0.00845025641025641,78.0,2020-11-29 18:34:47.053422,"N:Residential1, T:Short",9e8df3e88e6dcef99cde98257400ee3f,3.745
4322,4.025,2020-11-30 08:03:00,2020-11-30 08:07:02.873831,0 days 00:04:02.873831,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.66060631737147,0.7084,0.009082051282051282,78.0,2020-11-30 08:07:02.873831,"N:Residential1, T:Short",fc6bc680186761c27b12faf286067615,4.025
4323,4.025,2020-11-30 18:27:00,2020-11-30 18:31:02.661924,0 days 00:04:02.661924,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.71270555344172,0.7084,0.009082051282051282,78.0,2020-11-30 18:31:02.661924,"N:Residential1, T:Short",88d97136d07d2d2cac3840456aa7fa65,4.025
4324,3.705,2020-12-01 07:59:00,2020-12-01 08:02:45.862207,0 days 00:03:45.862207,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.05370447968724,0.65208,0.00836,78.0,2020-12-01 08:02:45.862207,"N:Residential1, T:Short",e73f0580407d15d9d42743474c7909b7,3.705
4325,3.705,2020-12-01 18:24:00,2020-12-01 18:27:43.483657,0 days 00:03:43.483657,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.68221649067823,0.65208,0.00836,78.0,2020-12-01 18:27:43.483657,"N:Residential1, T:Short",824e0ab462860adbd5cdd7b997bcc18f,3.705
4326,3.655,2020-12-02 08:01:00,2020-12-02 08:04:38.971320,0 days 00:03:38.971320,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.09006099095565,0.64328,0.008247179487179486,78.0,2020-12-02 08:04:38.971320,"N:Residential1, T:Short",9cd02c67af7f7932d5efe0bd560ebee4,3.655
4327,3.655,2020-12-02 18:34:00,2020-12-02 18:37:38.346695,0 days 00:03:38.346695,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.261960792757776,0.64328,0.008247179487179486,78.0,2020-12-02 18:37:38.346695,"N:Residential1, T:Short",cb6519b258b7b64f08072b2fe63947b1,3.655
4328,3.925,2020-12-03 08:03:00,2020-12-03 08:06:56.211626,0 days 00:03:56.211626,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.81924012143895,0.6908,0.008856410256410256,78.0,2020-12-03 08:06:56.211626,"N:Residential1, T:Short",a13179930a1eeffdb2126a6751876ffc,3.925
4329,3.925,2020-12-03 18:29:00,2020-12-03 18:32:53.287367,0 days 00:03:53.287367,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.56907488873157,0.6908,0.008856410256410256,78.0,2020-12-03 18:32:53.287367,"N:Residential1, T:Short",1d1bf163c814cf2726cc6a079dea03a7,3.925
4330,3.715,2020-12-04 08:04:00,2020-12-04 08:07:45.648402,0 days 00:03:45.648402,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.26919888007709,0.65384,0.008382564102564102,78.0,2020-12-04 08:07:45.648402,"N:Residential1, T:Short",2cddeed2c1abde12f00ebbe9c65176c0,3.715
4331,3.715,2020-12-04 18:34:00,2020-12-04 18:37:45.968597,0 days 00:03:45.968597,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.1852149008537,0.65384,0.008382564102564102,78.0,2020-12-04 18:37:45.968597,"N:Residential1, T:Short",edb3dc776b1711efc113b4d973bd3b25,3.715
4332,3.925,2020-12-05 07:57:00,2020-12-05 08:00:55.279301,0 days 00:03:55.279301,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.05628176830924,0.6908,0.008856410256410256,78.0,2020-12-05 08:00:55.279301,"N:Residential1, T:Short",3412236f99ef17b207743a9402b9c1ad,3.925
4333,3.925,2020-12-05 18:32:00,2020-12-05 18:35:59.268385,0 days 00:03:59.268385,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.05502316033486,0.6908,0.008856410256410256,78.0,2020-12-05 18:35:59.268385,"N:Residential1, T:Short",3d20e81db7c0ae9a4259c54d7f0bb8e0,3.925
4334,3.91,2020-12-06 08:04:00,2020-12-06 08:07:51.803800,0 days 00:03:51.803800,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.723767296203825,0.68816,0.008822564102564103,78.0,2020-12-06 08:07:51.803800,"N:Residential1, T:Short",2a575da05815627c8e2c989dd29e7635,3.91
4335,3.91,2020-12-06 18:35:00,2020-12-06 18:38:52.151091,0 days 00:03:52.151091,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.63292624900557,0.68816,0.008822564102564103,78.0,2020-12-06 18:38:52.151091,"N:Residential1, T:Short",1eca7ef04071ab2736038e4a95d8ec5c,3.91
4336,3.86,2020-12-07 08:04:00,2020-12-07 08:07:48.239916,0 days 00:03:48.239916,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.8833030881755,0.67936,0.00870974358974359,78.0,2020-12-07 08:07:48.239916,"N:Residential1, T:Short",a54690d0f6168a878bd4dfc4bae0c8d7,3.86
4337,3.86,2020-12-07 18:26:00,2020-12-07 18:29:48.307312,0 days 00:03:48.307312,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.86533044374499,0.67936,0.00870974358974359,78.0,2020-12-07 18:29:48.307312,"N:Residential1, T:Short",8119589360000bb56d92fa4f536e25ab,3.86
4338,4.0,2020-12-08 08:00:00,2020-12-08 08:04:02.836580,0 days 00:04:02.836580,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.29913852115458,0.704,0.009025641025641025,78.0,2020-12-08 08:04:02.836580,"N:Residential1, T:Short",b54c1dba556422eedfcddfbea10aee52,4.0
4339,4.0,2020-12-08 18:30:00,2020-12-08 18:33:58.808894,0 days 00:03:58.808894,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.29926167720631,0.704,0.009025641025641025,78.0,2020-12-08 18:33:58.808894,"N:Residential1, T:Short",2648b98c2ef351e923d2cf3eb6b6b171,4.0
4340,3.795,2020-12-09 07:58:00,2020-12-09 08:01:51.106849,0 days 00:03:51.106849,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.11551317935188,0.66792,0.008563076923076923,78.0,2020-12-09 08:01:51.106849,"N:Residential1, T:Short",cb2b974ff28fe22f15417cfa49d127fd,3.795
4341,3.795,2020-12-09 18:32:00,2020-12-09 18:35:44.878702,0 days 00:03:44.878702,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.7527518320022,0.66792,0.008563076923076923,78.0,2020-12-09 18:35:44.878702,"N:Residential1, T:Short",860724afb93a34a3b5f250ed5fe0a6c2,3.795
4342,3.83,2020-12-10 08:03:00,2020-12-10 08:06:46.578438,0 days 00:03:46.578438,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.85309851206967,0.67408,0.008642051282051283,78.0,2020-12-10 08:06:46.578438,"N:Residential1, T:Short",ed05a6af2bcc90ab7bcf46af7f988509,3.83
4343,3.83,2020-12-10 18:32:00,2020-12-10 18:35:50.723934,0 days 00:03:50.723934,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.759730089849654,0.67408,0.008642051282051283,78.0,2020-12-10 18:35:50.723934,"N:Residential1, T:Short",73c6d6c7e047b24895a4f346e9f571d7,3.83
4344,3.7,2020-12-11 08:01:00,2020-12-11 08:04:38.925583,0 days 00:03:38.925583,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.8425924143207,0.6512,0.008348717948717948,78.0,2020-12-11 08:04:38.925583,"N:Residential1, T:Short",aa2eadf9f739449278d438bd0723c0a0,3.7
4345,3.7,2020-12-11 18:27:00,2020-12-11 18:30:39.058274,0 days 00:03:39.058274,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.80573789108824,0.6512,0.008348717948717948,78.0,2020-12-11 18:30:39.058274,"N:Residential1, T:Short",54ef5bd1e3d493c969725205d3b1848f,3.7
4346,3.89,2020-12-12 08:01:00,2020-12-12 08:04:53.901368,0 days 00:03:53.901368,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.87138993847403,0.68464,0.008777435897435898,78.0,2020-12-12 08:04:53.901368,"N:Residential1, T:Short",27b22b6d9a17152d9b50207f7800fe56,3.89
4347,3.89,2020-12-12 18:24:00,2020-12-12 18:27:50.166365,0 days 00:03:50.166365,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.84294720837532,0.68464,0.008777435897435898,78.0,2020-12-12 18:27:50.166365,"N:Residential1, T:Short",6ae799e5326cf8be2efefda2464e162a,3.89
4348,3.855,2020-12-13 08:02:00,2020-12-13 08:05:48.670947,0 days 00:03:48.670947,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.689826146257275,0.67848,0.008698461538461539,78.0,2020-12-13 08:05:48.670947,"N:Residential1, T:Short",9bb2e6e880c570ae91c775e2dd4ee38f,3.855
4349,3.855,2020-12-13 18:24:00,2020-12-13 18:27:50.411870,0 days 00:03:50.411870,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.23127195293299,0.67848,0.008698461538461539,78.0,2020-12-13 18:27:50.411870,"N:Residential1, T:Short",8389815bf11ec9ec39dd34f89423f613,3.855
4350,3.935,2020-12-14 08:03:00,2020-12-14 08:06:52.331869,0 days 00:03:52.331869,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.97312468142571,0.69256,0.008878974358974358,78.0,2020-12-14 08:06:52.331869,"N:Residential1, T:Short",a7ffc3e7b6e12238167f254b2ab8e20c,3.935
4351,3.935,2020-12-14 18:30:00,2020-12-14 18:33:54.934535,0 days 00:03:54.934535,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.29764847666653,0.69256,0.008878974358974358,78.0,2020-12-14 18:33:54.934535,"N:Residential1, T:Short",3753f487f50b2fe2e22dec26d2b0d329,3.935
4352,4.0,2020-12-15 07:55:00,2020-12-15 07:59:03.076775,0 days 00:04:03.076775,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.24054239740921,0.704,0.009025641025641025,78.0,2020-12-15 07:59:03.076775,"N:Residential1, T:Short",f38e2a9f95704e2470d167d0bfb105d8,4.0
4353,4.0,2020-12-15 18:29:00,2020-12-15 18:32:59.615233,0 days 00:03:59.615233,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.09634612253387,0.704,0.009025641025641025,78.0,2020-12-15 18:32:59.615233,"N:Residential1, T:Short",f449a7e5664adec450760fdb3404e252,4.0
4354,3.815,2020-12-16 08:04:00,2020-12-16 08:07:50.867350,0 days 00:03:50.867350,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,59.48870652024293,0.6714399999999999,0.008608205128205128,78.0,2020-12-16 08:07:50.867350,"N:Residential1, T:Short",89f91ead393e388ad67576f5d26295fd,3.815
4355,3.815,2020-12-16 18:33:00,2020-12-16 18:36:48.225038,0 days 00:03:48.225038,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.17744632742089,0.6714399999999999,0.008608205128205128,78.0,2020-12-16 18:36:48.225038,"N:Residential1, T:Short",92672407b65c3a5bad6f28c1ec18377a,3.815
4356,3.685,2020-12-17 08:02:00,2020-12-17 08:05:37.922677,0 days 00:03:37.922677,Volvo XC40 with 78 kWh battery,859b43888bfe99c14fc4d6bc51686847,60.87480273827174,0.64856,0.008314871794871795,78.0,2020-12-17 08:05:37.922677,"N:Residential1, T:Short",2ac47a41ff1c01a6f3618a7585c96374,3.685
